setID,id,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,package,promotion_last_5years,division,salary,satisfaction_level,pred_quick
train,269,0.85,6,138.75,6,0,4,0,technical,2,0.389,0.448416233062744
train,273,0.96,6,296.69,4,0,2,0,technical,1,0.085,0.116995483636856
train,276,0.97,6,268.3,4,1,2,0,support,1,0.091,0.114442765712738
train,279,0.81,4,233.62,4,1,4,0,support,1,0.821,0.663326859474182
train,282,0.92,5,268,6,0,2,0,support,1,0.819,0.749745607376099
train,285,0.56,2,148.63,3,0,4,0,support,1,0.402,0.416156589984894
train,292,0.48,2,148,3,0,2,0,IT,1,0.416,0.421506851911545
train,299,0.84,5,249.42,5,0,2,0,product_mng,2,0.735,0.701699376106262
train,301,1,3,279.13,4,0,2,0,RandD,2,0.111,0.520276546478272
train,311,0.94,7,300.26,4,0,2,0,management,2,0.111,0.0798469185829163
train,314,0.81,6,270.62,4,0,4,0,marketing,1,0.096,0.0966423153877258
train,316,0.48,2,135.89,3,0,2,0,sales,1,0.431,0.432836025953293
train,318,0.95,6,276.98,4,0,4,0,sales,1,0.116,0.100626528263092
train,323,0.9,7,287.13,4,0,4,0,sales,1,0.104,0.0901674926280975
train,324,0.45,2,133.9,3,0,4,0,sales,1,0.364,0.404966831207275
train,330,0.57,2,138.94,3,0,2,0,sales,1,0.378,0.420784652233124
train,332,0.98,6,273.84,4,0,2,0,sales,1,0.098,0.167602062225342
train,333,0.53,2,145.4,3,0,2,0,sales,2,0.451,0.422516256570816
train,338,0.5,2,143.04,3,0,2,0,hr,2,0.379,0.415677964687347
train,346,0.99,4,254.65,5,0,4,0,technical,1,0.812,0.826505064964294
train,350,0.79,6,305.21,5,0,2,0,technical,2,0.096,0.151264816522598
train,351,0.93,3,218.73,6,0,4,0,technical,1,0.484,0.71904718875885
train,353,0.58,2,137.06,3,0,2,0,support,1,0.432,0.455894857645035
train,358,0.62,6,135.9,5,0,4,0,support,1,0.312,0.394009590148926
train,366,0.82,6,258.64,4,0,4,0,management,1,0.092,0.0854533314704895
train,367,0.56,2,131.22,3,0,2,0,IT,1,0.401,0.404394119977951
train,370,0.45,2,143.47,3,0,4,0,IT,1,0.384,0.387702405452728
train,371,0.51,2,136.54,3,0,2,0,IT,1,0.357,0.42539381980896
train,373,0.57,2,143.71,3,0,2,0,product_mng,2,0.352,0.409894704818726
train,377,0.57,2,159.59,3,0,2,0,accounting,2,0.448,0.42302280664444
train,378,0.55,4,237.83,2,0,4,0,accounting,2,0.311,0.63459837436676
train,383,0.51,2,162.18,3,0,4,0,sales,2,0.38,0.453790068626404
train,384,0.47,2,156.67,3,0,2,0,accounting,3,0.359,0.408093303442001
train,389,0.57,2,153.83,3,1,2,0,marketing,2,0.429,0.445794522762299
train,390,1,4,254.6,5,0,2,0,marketing,1,0.785,0.824503898620606
train,393,0.93,6,284.61,4,0,2,0,sales,1,0.101,0.0880773365497589
train,397,0.79,6,295.98,5,0,2,0,sales,1,0.089,0.131831109523773
train,402,1,5,276.33,5,0,4,0,sales,1,0.744,0.707190036773682
train,404,0.87,5,244.74,5,0,4,0,sales,1,0.765,0.761483550071716
train,406,0.99,5,242.18,5,0,2,0,sales,1,0.734,0.842107534408569
train,423,0.47,2,143.29,3,0,4,0,technical,3,0.398,0.398941457271576
train,424,0.46,2,129.57,3,0,4,0,technical,1,0.448,0.382534742355347
train,427,0.59,3,182.23,4,0,4,0,technical,2,0.556,0.611440658569336
train,430,0.66,5,196.16,6,0,4,0,support,1,0.894,0.511354207992554
train,438,0.9,4,238.44,5,0,4,0,support,1,0.776,0.779861927032471
train,443,0.98,5,244.32,5,0,4,0,IT,1,0.8,0.832342147827148
train,446,0.46,2,145.49,3,0,2,0,IT,1,0.438,0.392259836196899
train,447,0.84,5,299.04,4,0,4,0,IT,1,0.1,0.360526442527771
train,461,0.49,2,138.7,3,0,4,0,support,2,0.441,0.416895031929016
train,462,0.53,3,256.76,5,0,2,0,technical,3,0.8,0.658733487129211
train,470,0.85,6,262.45,4,0,2,0,sales,1,0.099,0.112938076257706
train,472,0.85,5,267.14,5,0,2,0,sales,1,0.882,0.698329448699951
train,474,1,5,242.65,5,0,2,0,sales,1,0.877,0.843406856060028
train,475,0.57,2,135.23,3,0,2,0,sales,1,0.442,0.433693766593933
train,477,0.8,6,275.22,4,0,2,0,sales,1,0.098,0.146580517292023
train,480,0.5,2,150.92,3,0,2,0,sales,1,0.373,0.41441136598587
train,481,0.79,6,275.1,4,0,4,0,sales,1,0.087,0.151176303625107
train,483,0.54,2,143.53,3,1,2,0,sales,1,0.417,0.418936789035797
train,487,0.99,4,192.97,4,0,2,0,accounting,1,0.189,0.634362578392029
train,490,0.56,4,281.24,6,0,2,0,hr,2,0.531,0.541436851024628
train,492,0.83,6,245.82,4,0,4,0,hr,2,0.117,0.219486206769943
train,497,0.49,7,263.96,4,0,4,0,technical,2,0.594,0.31271630525589
train,504,0.83,4,217.03,6,0,2,0,support,2,0.779,0.672352015972138
train,505,0.98,6,288.84,5,0,2,0,support,2,0.099,0.177232921123505
train,508,0.55,2,159.04,3,0,2,0,support,1,0.384,0.429908931255341
train,510,0.48,2,147.42,3,0,4,0,support,1,0.432,0.415870159864426
train,511,0.84,2,163.23,5,0,2,0,support,1,0.527,0.568814277648926
train,513,0.89,6,293.36,4,0,4,0,support,1,0.115,0.0800609290599823
train,514,0.96,5,274.88,5,0,4,0,support,1,0.829,0.737423479557037
train,515,1,5,220.08,6,1,2,0,technical,1,0.879,0.823185324668884
train,516,0.89,6,246.89,4,0,4,0,technical,1,0.097,0.254363298416138
train,520,0.94,4,275.74,5,0,2,0,IT,1,0.871,0.720603168010712
train,536,0.85,6,305.89,4,0,4,0,accounting,2,0.113,0.067784994840622
train,555,0.9,7,281.47,4,0,2,0,sales,1,0.095,0.0843188166618347
train,563,0.76,7,291.74,4,0,2,0,accounting,1,0.103,0.107023507356644
train,567,0.97,6,283.88,4,0,4,0,hr,2,0.099,0.086637556552887
train,569,0.45,4,215.46,4,0,4,0,technical,2,0.257,0.547804534435272
train,570,0.51,2,138.2,3,0,4,0,technical,2,0.441,0.406137406826019
train,572,0.97,5,243.62,6,0,4,0,technical,2,0.747,0.81645005941391
train,576,0.78,2,199.56,2,0,2,0,technical,2,0.478,0.580242991447449
train,580,0.5,2,144.28,3,0,2,0,support,1,0.442,0.412809282541275
train,583,0.56,2,146.72,3,0,2,0,support,2,0.436,0.421875566244125
train,584,0.57,2,156.42,3,0,2,1,support,2,0.415,0.437384426593781
train,585,0.5,2,139.8,3,0,4,0,support,1,0.394,0.413011968135834
train,586,0.57,2,153.9,3,0,4,0,support,1,0.454,0.419009506702423
train,592,0.8,6,264.46,4,0,2,0,technical,1,0.102,0.164131492376328
train,593,0.54,2,135.07,3,0,4,0,technical,1,0.372,0.413268804550171
train,597,0.9,6,266.19,4,0,2,0,IT,1,0.119,0.102898716926575
train,600,0.97,5,260.2,6,0,4,0,product_mng,1,0.766,0.80914044380188
train,602,0.84,7,250.27,4,0,2,0,product_mng,1,0.099,0.177344858646393
train,603,0.9,5,245.37,5,0,4,0,product_mng,1,0.828,0.772629976272583
train,606,0.56,2,163.49,3,0,2,0,RandD,2,0.39,0.461917668581009
train,609,0.85,7,279.22,4,0,4,0,RandD,2,0.095,0.0670663714408875
train,612,0.47,2,136.23,3,1,4,0,accounting,2,0.378,0.406778633594513
train,613,0.96,5,242.93,5,0,4,0,support,2,0.808,0.803087592124939
train,614,0.91,7,298.21,4,0,4,0,technical,2,0.093,0.115623533725739
train,619,0.51,2,142.2,3,0,4,0,sales,1,0.42,0.411643862724304
train,620,0.75,3,270.68,2,0,4,0,sales,2,0.801,0.658428311347961
train,622,0.54,2,248.8,4,0,2,0,sales,2,0.104,0.545853734016419
train,623,0.52,2,145.88,3,0,2,0,sales,2,0.355,0.421666651964188
train,625,0.98,5,262.81,6,0,4,0,sales,1,0.789,0.832008063793182
train,629,0.53,2,145.09,3,0,2,0,sales,1,0.455,0.417780488729477
train,631,0.68,4,141.48,2,0,4,0,sales,1,0.346,0.633168399333954
train,633,0.56,2,155.05,3,0,2,0,sales,1,0.387,0.428468465805054
train,637,0.52,2,147.16,3,0,2,0,sales,1,0.43,0.421692222356796
train,639,0.48,2,154.35,3,0,2,0,accounting,1,0.437,0.407920628786087
train,642,0.95,5,236.43,5,0,4,0,hr,1,0.738,0.798821806907654
train,643,0.47,2,149.6,3,0,2,0,hr,1,0.376,0.416040688753128
train,646,0.82,5,250.95,4,0,4,0,technical,2,0.505,0.4564428627491
train,647,0.5,2,152.52,3,0,2,0,technical,2,0.463,0.406028121709824
train,648,0.54,2,131.32,3,0,4,0,technical,2,0.445,0.392349272966385
train,653,0.51,2,133.84,3,0,4,0,technical,2,0.368,0.413976281881332
train,654,0.88,7,308.95,4,0,4,0,technical,2,0.103,0.114042162895203
train,658,0.54,2,147.57,3,0,4,0,support,1,0.375,0.41410157084465
train,661,0.46,2,136.24,3,0,4,0,support,2,0.386,0.401406139135361
train,662,0.89,5,274.09,6,0,4,0,support,2,0.782,0.69849556684494
train,668,0.92,6,259.83,4,0,2,0,technical,1,0.093,0.148813724517822
train,669,0.6,3,152.69,5,0,4,0,technical,1,0.719,0.461427360773087
train,671,0.94,6,264.5,4,0,4,0,IT,1,0.105,0.106822639703751
train,673,0.46,2,150.08,3,0,4,0,IT,1,0.366,0.391320407390595
train,676,0.82,6,270.75,4,0,2,0,product_mng,1,0.11,0.108509421348572
train,680,0.84,6,270.47,4,0,4,0,IT,1,0.094,0.105923682451248
train,682,0.87,7,280.07,4,0,2,0,sales,1,0.113,0.078193724155426
train,685,0.84,4,238.97,5,0,4,0,sales,2,0.793,0.715815782546997
train,686,0.96,7,256.14,4,0,4,0,marketing,2,0.101,0.106165617704391
train,691,0.76,3,218.94,4,0,4,0,management,2,0.416,0.612484931945801
train,696,0.81,7,292.34,4,0,2,0,sales,3,0.106,0.0735189318656921
train,704,0.54,5,216.58,3,0,4,0,sales,1,0.74,0.666446626186371
train,706,0.92,4,227.35,5,0,2,0,sales,1,0.791,0.749465227127075
train,707,0.92,5,272.28,5,0,4,0,sales,1,0.789,0.765223979949951
train,709,0.49,2,140.78,3,0,2,0,sales,1,0.412,0.426675915718079
train,711,0.55,2,160.03,3,0,2,0,sales,1,0.4,0.417868167161942
train,716,0.47,2,130.28,3,0,4,0,accounting,1,0.434,0.38811120390892
train,723,0.54,2,134.81,3,0,2,0,technical,2,0.37,0.417407840490341
train,725,0.47,2,149.44,3,0,4,0,technical,2,0.427,0.397513806819916
train,726,0.46,2,152.44,3,1,4,0,technical,2,0.449,0.381519764661789
train,728,0.48,2,160.94,3,0,2,0,technical,2,0.431,0.400603234767914
train,732,0.58,3,226.79,2,0,2,0,support,2,0.852,0.663070917129517
train,739,0.85,7,276.21,4,0,4,0,support,2,0.111,0.12002244591713
train,742,0.49,2,155.58,3,0,4,0,support,1,0.443,0.419439971446991
train,744,0.51,2,136.32,3,0,2,0,technical,1,0.397,0.417425602674484
train,747,0.5,2,130.07,3,0,4,0,IT,1,0.432,0.397697567939758
train,748,0.49,2,129.03,3,0,2,0,IT,1,0.393,0.404360055923462
train,749,0.84,4,247.68,6,0,2,0,IT,1,0.86,0.748780846595764
train,751,0.45,2,138.83,3,0,4,1,IT,1,0.449,0.393075704574585
train,754,0.93,5,253.98,5,0,2,0,product_mng,1,0.656,0.803325057029724
train,755,0.47,2,160.05,3,0,4,0,product_mng,1,0.367,0.394849509000778
train,756,0.92,5,237.62,5,0,4,0,IT,1,0.772,0.785354018211365
train,759,0.55,2,150.58,3,0,2,0,sales,1,0.419,0.419857263565064
train,769,0.46,2,139.59,3,0,4,0,marketing,2,0.425,0.394130498170853
train,770,0.83,6,301.57,4,0,2,0,marketing,2,0.103,0.0827752351760864
train,771,0.86,6,311.8,4,0,2,0,sales,2,0.102,0.0838096737861633
train,772,0.77,4,150.11,3,0,4,0,sales,2,0.312,0.659025430679321
train,773,0.54,2,161.21,3,0,2,0,sales,2,0.424,0.424347400665283
train,777,0.93,6,294.42,4,0,4,0,sales,2,0.112,0.088493138551712
train,783,0.47,2,134.59,3,0,4,0,sales,1,0.365,0.420833706855774
train,785,0.98,5,248.93,5,0,2,0,sales,1,0.836,0.826115131378174
train,787,0.47,2,157.15,3,0,4,0,sales,1,0.388,0.412332355976105
train,791,0.86,6,302.06,4,0,4,0,accounting,1,0.113,0.0686971843242645
train,794,0.79,7,297.45,4,0,4,0,hr,1,0.105,0.101354688405991
train,796,0.5,2,151.51,3,0,2,0,hr,1,0.457,0.412649035453796
train,804,0.95,5,267.76,5,0,2,0,technical,2,0.815,0.774726867675781
train,810,0.94,5,236.93,5,0,4,0,support,2,0.838,0.783506333827972
train,812,0.48,2,128.37,3,0,2,0,support,2,0.383,0.398168444633484
train,816,0.97,5,252.3,5,0,2,0,support,2,0.838,0.801214337348938
train,817,0.87,6,264.75,4,0,2,0,support,2,0.109,0.115050464868546
train,821,0.94,5,243.9,5,0,2,0,technical,1,0.733,0.828812599182129
train,825,0.85,6,310.42,4,0,2,0,IT,1,0.111,0.0777111947536469
train,826,0.93,6,268.81,4,0,2,0,IT,1,0.097,0.0997529029846191
train,827,0.74,6,138.85,3,0,2,0,IT,1,0.698,0.463959008455277
train,829,0.53,2,139.51,3,0,4,0,product_mng,1,0.373,0.405302703380585
train,833,0.83,5,224.42,6,0,2,0,RandD,1,0.885,0.707980632781982
train,834,1,4,260.87,5,0,4,0,RandD,1,0.886,0.821759700775147
train,835,0.78,6,302.05,4,1,2,0,RandD,1,0.113,0.114797741174698
train,837,0.93,6,307.74,4,0,4,0,RandD,1,0.084,0.0791566073894501
train,840,0.56,2,139.34,3,0,2,0,accounting,2,0.362,0.410524129867554
train,842,0.84,6,256.4,4,0,4,0,technical,2,0.094,0.125020205974579
train,845,0.52,2,147.91,3,0,4,0,marketing,2,0.437,0.421265840530396
train,849,0.94,6,296.11,3,0,2,0,sales,2,0.543,0.147843211889267
train,851,0.57,2,128.67,3,0,4,0,sales,2,0.371,0.408227384090424
train,861,0.48,2,144.39,3,0,4,0,sales,1,0.436,0.416835784912109
train,863,0.55,2,146.66,3,0,4,0,sales,1,0.379,0.41500324010849
train,864,0.93,6,260.14,4,0,4,0,sales,1,0.099,0.115260183811188
train,869,0.57,2,154.47,3,1,2,0,hr,1,0.394,0.426761418581009
train,870,0.56,2,127.02,3,0,2,0,hr,1,0.389,0.39355942606926
train,874,0.72,7,285.13,5,0,4,0,technical,1,0.142,0.178120732307434
train,884,0.5,2,153.24,3,0,4,0,support,2,0.375,0.41391384601593
train,886,0.51,2,127.65,3,0,2,0,support,2,0.412,0.388775765895844
train,890,0.57,2,132.92,3,1,2,0,support,2,0.433,0.431843876838684
train,893,0.84,5,268.31,5,0,2,0,support,2,0.841,0.685033798217773
train,894,0.92,5,268.36,5,0,2,0,support,2,0.735,0.747848451137543
train,901,0.53,2,147.06,3,0,2,0,IT,1,0.432,0.417791247367859
train,902,0.55,2,153.65,3,0,2,0,IT,1,0.36,0.423241317272186
train,916,0.83,6,305.71,4,1,4,0,accounting,1,0.113,0.0725329220294952
train,919,0.87,4,264.44,5,0,2,0,management,2,0.818,0.746338963508606
train,924,0.56,2,149.06,3,0,2,0,sales,2,0.42,0.432642877101898
train,931,0.92,5,154.84,4,0,2,0,sales,1,0.9,0.574776291847229
train,943,1,5,237.59,5,0,4,0,accounting,1,0.815,0.806125819683075
train,944,0.85,7,270.79,4,0,2,0,accounting,1,0.114,0.107102245092392
train,945,1,5,275.73,5,0,4,0,hr,1,0.877,0.767226099967957
train,947,0.56,2,137.49,3,0,2,0,hr,1,0.397,0.419733762741089
train,953,0.71,4,302.83,5,0,2,0,technical,1,0.41,0.458970308303833
train,956,0.52,2,143.12,3,1,4,0,technical,1,0.459,0.407843142747879
train,958,0.5,2,154.63,3,0,2,0,technical,2,0.409,0.410173565149307
train,960,0.5,2,133.23,3,0,4,0,support,2,0.379,0.41770726442337
train,963,0.51,2,141.02,3,0,4,0,support,2,0.368,0.41664656996727
train,965,0.64,5,182.75,5,0,4,0,support,2,0.8,0.414461374282837
train,969,0.48,2,132.3,3,0,4,0,support,3,0.403,0.420221000909805
train,971,1,5,265.03,5,0,2,0,technical,2,0.729,0.864469230175018
train,973,0.47,2,150.45,3,0,4,0,technical,2,0.365,0.395321667194366
train,976,0.94,5,308.34,5,0,4,0,IT,1,0.905,0.595754265785217
train,977,0.86,5,304.59,4,0,4,0,IT,1,0.109,0.367108672857285
train,980,0.45,2,140.24,3,0,2,0,product_mng,1,0.456,0.390798956155777
train,982,0.96,4,264.96,6,0,2,0,product_mng,1,0.851,0.781190156936646
train,988,0.89,5,260.14,5,0,4,0,RandD,1,0.737,0.75127112865448
train,994,0.45,2,130.5,3,0,4,0,technical,1,0.38,0.383017987012863
train,998,0.46,2,155.52,3,0,2,0,marketing,2,0.365,0.402682721614838
train,1004,0.8,6,248.58,4,0,2,0,sales,2,0.089,0.205951780080795
train,1017,0.87,4,229.77,6,0,2,0,sales,1,0.92,0.72992467880249
train,1018,0.47,2,138.21,3,0,2,0,accounting,1,0.369,0.399474412202835
train,1019,0.96,4,241.12,5,0,2,0,accounting,1,0.858,0.7473224401474
train,1024,0.48,2,129.03,3,0,4,0,hr,1,0.42,0.40595081448555
train,1026,0.53,2,131.67,3,0,4,0,technical,1,0.459,0.390698969364166
train,1035,0.95,6,257.06,4,0,4,0,technical,2,0.097,0.125970363616943
train,1042,0.94,5,235.03,6,0,2,0,support,2,0.813,0.774259686470032
train,1046,1,4,249.91,6,0,2,0,support,2,0.867,0.808851540088654
train,1047,0.49,2,152.17,3,0,2,0,technical,3,0.38,0.412724047899246
train,1048,0.51,2,133.25,3,0,4,0,technical,1,0.436,0.406321555376053
train,1055,0.8,7,292.77,5,0,2,0,IT,1,0.09,0.128514885902405
train,1062,0.83,5,268.49,5,0,2,0,RandD,1,0.873,0.655859053134918
train,1066,0.48,2,130.53,3,0,4,0,marketing,1,0.428,0.409314274787903
train,1070,0.87,5,244.39,5,0,2,0,technical,1,0.78,0.779266715049744
train,1072,0.94,6,206,4,0,4,0,marketing,1,0.527,0.321549952030182
train,1073,0.53,2,154.62,3,0,4,0,marketing,1,0.452,0.417341947555542
train,1075,0.89,4,266.66,5,0,4,0,sales,2,0.747,0.719802379608154
train,1078,0.52,2,129.02,3,0,4,0,sales,2,0.471,0.400596261024475
train,1079,0.94,5,268.97,6,0,2,0,sales,2,0.866,0.736946642398834
train,1081,0.91,4,269.33,5,0,2,0,sales,2,0.897,0.734990954399109
train,1083,0.94,4,266.36,5,0,4,0,sales,2,0.835,0.756656527519226
train,1087,0.92,4,274.29,5,0,4,0,sales,1,0.728,0.757442593574524
train,1095,0.77,7,307.74,4,0,2,0,accounting,1,0.101,0.0973688066005707
train,1099,0.47,2,155.68,3,0,2,0,hr,1,0.436,0.417127013206482
train,1103,0.52,2,155.85,3,0,2,0,technical,1,0.376,0.4118692278862
train,1104,0.88,6,254.93,4,0,4,0,technical,1,0.103,0.134697526693344
train,1111,0.46,2,150.28,3,0,2,0,technical,1,0.442,0.388622850179672
train,1119,0.49,2,139.16,3,0,4,0,support,2,0.429,0.416895031929016
train,1123,0.9,7,302.15,4,0,2,0,technical,2,0.104,0.116196393966675
train,1125,0.56,2,159.21,3,0,2,0,technical,3,0.377,0.427273988723755
train,1127,0.85,7,262.14,4,0,2,0,IT,2,0.094,0.108197331428528
train,1135,0.88,6,292.25,4,0,4,0,product_mng,1,0.112,0.0821273922920227
train,1137,0.87,5,261.89,6,0,4,0,sales,1,0.873,0.744817733764648
train,1138,0.92,6,302.65,5,0,4,0,sales,1,0.096,0.187391370534897
train,1142,1,5,226.22,6,0,4,0,marketing,1,0.876,0.811032056808472
train,1144,0.45,2,139.59,3,0,4,0,sales,1,0.442,0.397120505571365
train,1151,0.96,4,232.91,5,0,4,0,marketing,1,0.787,0.774537682533264
train,1154,0.53,2,131.73,3,0,4,0,sales,2,0.393,0.400783598423004
train,1162,0.79,6,280.8,2,0,4,0,sales,2,0.357,0.19210684299469
train,1163,0.99,5,242.26,5,0,2,0,sales,2,0.793,0.824062883853912
train,1166,0.54,2,134.96,3,0,2,0,sales,2,0.425,0.430300414562225
train,1170,0.91,6,249.39,4,0,4,0,sales,1,0.093,0.185962438583374
train,1173,0.91,6,272.34,4,0,2,0,accounting,1,0.109,0.134691476821899
train,1176,0.5,2,152.27,3,1,4,0,hr,1,0.379,0.413679987192154
train,1181,0.5,2,128.6,3,0,4,0,technical,1,0.395,0.389185458421707
train,1184,0.45,2,143.11,3,0,2,0,technical,1,0.459,0.385709047317505
train,1192,0.52,2,130.67,3,0,4,0,support,2,0.433,0.399330079555511
train,1193,0.97,5,217.02,6,0,2,0,support,2,0.726,0.686143755912781
train,1205,0.84,7,308.12,4,0,2,0,IT,2,0.095,0.0777440071105957
train,1206,0.52,2,153.37,3,0,2,0,IT,2,0.442,0.421908736228943
train,1207,0.98,5,237.18,5,0,4,0,IT,2,0.812,0.805118978023529
train,1211,0.77,6,246.03,4,0,2,0,product_mng,1,0.09,0.253910720348358
train,1212,0.82,5,263.42,5,0,2,0,product_mng,1,0.743,0.649413704872131
